dataset	silhouette_score	calinski_harabasz_score	davies_bouldin_score	SSE	nSSE	ARI	MIS	v_measure	n_clusters	init	max_iter	n_init	algorithm
s1	0.514735747	17775.21297	0.875220851	7.24909E+12	724909422.2	0.851822272	0.878128603	0.929536847	23	k-means++	300	10	auto
s1	0.520371205	17312.58941	0.908503361	7.11914E+12	711913949.9	0.838631453	0.867856973	0.923485469	24	k-means++	300	10	auto
s1	0.473994453	17260.44229	0.913852695	6.84512E+12	684512450.9	0.828904444	0.860211353	0.919394028	25	k-means++	300	10	auto
s1	0.437210628	16719.07534	0.993372778	6.78361E+12	678361194.6	0.801730794	0.847370683	0.913572306	26	k-means++	300	10	auto
s1	0.432589467	16506.77589	0.989369055	6.60714E+12	660713506.3	0.799332171	0.84284239	0.910659949	27	k-means++	300	10	auto
s1	0.381235307	16405.03261	1.095260196	6.40291E+12	640291371.9	0.754204122	0.823260394	0.899253727	28	k-means++	300	10	auto
s1	0.389316846	16122.23238	1.023725248	6.067E+12	606700145.3	0.742502848	0.813671141	0.894214696	30	k-means++	300	10	auto
s1	0.47007247	16010.65733	0.941352301	6.32614E+12	632614017.4	0.787910339	0.830131636	0.902519661	29	k-means++	300	10	auto
s1	0.379339194	15848.96721	1.072013623	5.77418E+12	577418352.3	0.718674998	0.797777156	0.883516884	32	k-means++	300	10	auto
s1	0.455702203	15830.72393	0.948151995	5.97262E+12	597261931.1	0.761904189	0.814808724	0.894479729	31	k-means++	300	10	auto
s1	0.689809125	15762.24117	0.415972023	1.37019E+13	1370188930	0.920250778	0.952375233	0.969303969	14	k-means++	300	10	auto
s1	0.419692714	15734.15817	0.971119358	5.30437E+12	530436645.5	0.695081166	0.781431559	0.873901307	35	k-means++	300	10	auto
s1	0.38177989	15635.2711	1.010812668	5.67007E+12	567006516.5	0.707315248	0.790956769	0.87994918	33	k-means++	300	10	auto
s1	0.362906131	15590.35023	1.024898045	5.20005E+12	520004771.1	0.663624219	0.770487647	0.868041002	36	k-means++	300	10	auto
s1	0.373435766	15561.79449	0.81346023	2.29932E+12	229931690.3	0.409857548	0.630813114	0.779239308	80	k-means++	300	10	auto
s1	0.361075529	15555.60198	1.057922301	5.52675E+12	552674658.6	0.679978608	0.779629056	0.872732594	34	k-means++	300	10	auto
s1	0.393041352	15438.9625	0.841041751	2.6571E+12	265710339.7	0.449621433	0.651772258	0.793078306	70	k-means++	300	10	auto
s1	0.386419674	15405.11948	0.820144119	2.32266E+12	232266360.6	0.408475315	0.630629339	0.779178011	80	k-means++	300	10	auto
s1	0.338132927	15378.33648	1.027245612	4.98671E+12	498671046.2	0.642420722	0.760827111	0.862741128	38	k-means++	300	10	auto
s1	0.412139174	15313.18533	0.931279403	5.14654E+12	514653964.3	0.699933757	0.775867209	0.870246423	37	k-means++	300	10	auto
s1	0.370419496	15265.96194	0.808402095	1.4229E+12	142290053.2	0.293075209	0.562283693	0.733487154	130	k-means++	300	10	auto
s1	0.380078892	15257.9216	0.852701672	3.14806E+12	314805977	0.508927085	0.680970485	0.812556916	60	k-means++	300	10	auto
s1	0.376799865	15229.96813	0.942349769	3.88023E+12	388022730.1	0.561590967	0.711821106	0.831316722	49	k-means++	300	10	auto
s1	0.359711972	15225.63375	0.831666253	1.69472E+12	169471814.8	0.332467083	0.584819643	0.748547869	110	k-means++	300	10	auto
s1	0.335273201	15138.33587	1.035558895	4.93189E+12	493189017.2	0.628252482	0.752605376	0.856592505	39	k-means++	300	10	auto
s1	0.365356333	15133.88799	0.982177196	4.80687E+12	480687368.8	0.649661276	0.757311549	0.860502707	40	k-means++	300	10	auto
s1	0.366587155	15120.24419	0.98173982	4.57662E+12	457661990.8	0.611133932	0.74097647	0.849643374	42	k-means++	300	10	auto
s1	0.355510102	15085.78291	0.832906049	1.88628E+12	188627672	0.358202783	0.600078097	0.759184902	100	k-means++	300	10	auto
s1	0.355795867	15066.22507	0.830972589	1.56576E+12	156576129.3	0.312267484	0.572737608	0.740315445	120	k-means++	300	10	auto
s1	0.361961677	15056.71859	0.976386073	4.48623E+12	448622683.2	0.611036978	0.73840091	0.848056059	43	k-means++	300	10	auto
s1	0.390134568	15041.95356	0.949221277	4.19094E+12	419093562.2	0.59591651	0.727730648	0.841201032	46	k-means++	300	10	auto
s1	0.374351425	14995.97094	0.954540879	4.02437E+12	402437143.3	0.568257856	0.717344892	0.835446062	48	k-means++	300	10	auto
s1	0.389501719	14963.43807	0.952616741	4.73969E+12	473968947.5	0.65092937	0.753820628	0.857705763	41	k-means++	300	10	auto
s1	0.377965321	14958.18055	0.97299977	4.41043E+12	441043192.9	0.607332593	0.736297548	0.846967126	44	k-means++	300	10	auto
s1	0.35630842	14951.52516	0.94086463	4.12427E+12	412427012.1	0.584728681	0.723262482	0.83903633	47	k-means++	300	10	auto
s1	0.358146442	14935.52077	0.972386418	4.31665E+12	431665380.4	0.587088254	0.727839339	0.841774955	45	k-means++	300	10	auto
s1	0.366531163	14875.53882	0.948659332	3.89072E+12	389071684.9	0.552636205	0.707684174	0.828396843	50	k-means++	300	10	auto
s1	0.668720387	12703.11429	0.440789495	1.82725E+13	1827249928	0.866206923	0.919923941	0.952157053	13	k-means++	300	10	auto
s1	0.65863077	10846.49881	0.495205457	2.31466E+13	2314662427	0.81540929	0.884393454	0.931185359	12	k-means++	300	10	auto
s1	0.643833834	9555.822245	0.521745151	2.86203E+13	2862028665	0.768087017	0.850100415	0.911248825	11	k-means++	300	10	auto
s1	0.620702263	8744.636716	0.563191032	3.43913E+13	3439129673	0.721351133	0.813988144	0.888716671	10	k-means++	300	10	auto
s1	0.60377265	8277.439039	0.604428029	4.04272E+13	4042723257	0.679058594	0.779132041	0.867384372	9	k-means++	300	10	auto
s1	0.57748035	7830.410538	0.687282272	4.81469E+13	4814692463	0.64183379	0.746034216	0.847226572	8	k-means++	300	10	auto
s1	0.542017424	6717.740967	0.652627404	6.35769E+13	6357688280	0.517705149	0.668274166	0.788866147	7	k-means++	300	10	auto
s1	0.498174754	6223.488913	0.768288957	7.97691E+13	7976910356	0.477946889	0.633141575	0.770352009	6	k-means++	300	10	auto
s1	0.461384511	5615.349387	0.744435584	1.04936E+14	10493551333	0.400144348	0.559594594	0.709631832	5	k-means++	300	10	auto
s1	0.443593449	5282.739279	0.781210351	1.38251E+14	13825071299	0.339395792	0.493574462	0.65493617	4	k-means++	300	10	auto
s1	0.414218918	4251.354637	0.849242451	2.13509E+14	21350876435	0.230778387	0.378045211	0.540350414	3	k-means++	300	10	auto
s1	0.391794437	3402.406217	1.107466325	3.43184E+14	34318359342	0.128509783	0.243990923	0.389467228	2	k-means++	300	10	auto
s2	0.627919853	13506.48926	0.465694185	1.32794E+13	1327940997	0.938214219	0.946274983	0.946668803	15	k-means++	300	10	auto
s2	0.609054274	13059.81239	0.566995188	1.28269E+13	1282692974	0.922128932	0.930689916	0.938289325	16	k-means++	300	10	auto
s2	0.599442594	12554.9668	0.612890496	1.25141E+13	1251409861	0.910117083	0.91701417	0.930422333	17	k-means++	300	10	auto
s2	0.565900296	12216.50296	0.690959556	1.21115E+13	1211151121	0.894022715	0.904120265	0.924878941	18	k-means++	300	10	auto
s2	0.525545012	11879.61854	0.778201237	1.17686E+13	1176864633	0.867714121	0.885063417	0.914748967	19	k-means++	300	10	auto
s2	0.619213703	11766.95931	0.4879107	1.63192E+13	1631919746	0.879436634	0.913978039	0.928698574	14	k-means++	300	10	auto
s2	0.512704615	11529.52043	0.790428277	1.14919E+13	1149185138	0.855938295	0.872589397	0.906861185	20	k-means++	300	10	auto
s2	0.514992599	11506.13517	0.814631988	1.09489E+13	1094889513	0.838832132	0.859710909	0.899629952	21	k-means++	300	10	auto
s2	0.482256346	11046.74025	0.861473005	1.08609E+13	1086090826	0.829181379	0.854896689	0.900124459	22	k-means++	300	10	auto
s2	0.485241805	10987.71222	0.867726461	1.043E+13	1042999835	0.815045558	0.840568707	0.890058322	23	k-means++	300	10	auto
s2	0.514298408	10749.01538	0.82719026	1.02005E+13	1020048849	0.818566222	0.837934181	0.889883847	24	k-means++	300	10	auto
s2	0.423567188	10601.2961	0.965947101	9.9153E+12	991529879.2	0.772449343	0.818023032	0.878949268	25	k-means++	300	10	auto
s2	0.412245382	10407.59074	0.967104772	9.33103E+12	933103200.8	0.756343372	0.800144833	0.866675197	27	k-means++	300	10	auto
s2	0.431091017	10381.13133	0.919995627	9.01094E+12	901094443.1	0.754996793	0.797735561	0.865665262	28	k-means++	300	10	auto
s2	0.468660624	10364.74607	0.877967876	9.73718E+12	973718472.6	0.78407174	0.810267778	0.869825523	26	k-means++	300	10	auto
s2	0.590160448	10163.34364	0.528794233	2.03098E+13	2030978552	0.824714623	0.878475919	0.907223727	13	k-means++	300	10	auto
s2	0.409406421	10053.19044	0.941044373	8.97175E+12	897174636.9	0.731856617	0.783413109	0.856456673	29	k-means++	300	10	auto
s2	0.381850941	9988.565423	0.963513311	8.72079E+12	872078506.2	0.722357124	0.782326727	0.85842356	30	k-means++	300	10	auto
s2	0.396314356	9942.64186	0.948726527	8.20086E+12	820085765.8	0.701115047	0.766086007	0.847602339	32	k-means++	300	10	auto
s2	0.423978944	9915.172713	0.885514741	8.49454E+12	849454343.5	0.733123062	0.779476108	0.855761771	31	k-means++	300	10	auto
s2	0.370631789	9805.56137	0.80467989	3.2629E+12	326290160.9	0.415864772	0.614301873	0.758341754	80	k-means++	300	10	auto
s2	0.365023834	9787.868223	0.957178455	8.07086E+12	807086183.2	0.688550229	0.761587107	0.846728766	33	k-means++	300	10	auto
s2	0.365316954	9736.162884	0.813830813	3.28598E+12	328598032.6	0.414880939	0.613349584	0.756933221	80	k-means++	300	10	auto
s2	0.389921041	9721.898181	0.944138932	7.6507E+12	765070460	0.673381589	0.751232962	0.840722189	35	k-means++	300	10	auto
s2	0.3637711	9685.317365	0.99563354	7.90983E+12	790982607.1	0.677154092	0.756106089	0.843625065	34	k-means++	300	10	auto
s2	0.392009336	9682.02908	0.817759985	3.78723E+12	378723496	0.458985271	0.636995067	0.773376526	70	k-means++	300	10	auto
s2	0.344170128	9667.040658	0.932370119	6.5463E+12	654629924.1	0.607644456	0.715635582	0.817605842	41	k-means++	300	10	auto
s2	0.396497607	9652.888768	0.938156603	7.48614E+12	748613628.4	0.661940033	0.746152074	0.837205968	36	k-means++	300	10	auto
s2	0.367437873	9639.073833	0.912661132	6.90862E+12	690862495.3	0.639399117	0.731999183	0.82865446	39	k-means++	300	10	auto
s2	0.379888006	9607.47815	0.831593307	4.46664E+12	446664065.4	0.503527445	0.659030144	0.786286045	60	k-means++	300	10	auto
s2	0.401014294	9597.086996	0.853629548	5.73646E+12	573645969.1	0.593083875	0.701574829	0.811155851	47	k-means++	300	10	auto
s2	0.345904621	9591.369649	0.922539384	6.76567E+12	676567296.1	0.631231186	0.7263455	0.825899051	40	k-means++	300	10	auto
s2	0.361917454	9561.954102	1.000109558	7.34816E+12	734815879.7	0.639377112	0.735844341	0.830821791	37	k-means++	300	10	auto
s2	0.362147136	9546.309328	0.974155247	7.16217E+12	716217447	0.624598751	0.730045618	0.827978494	38	k-means++	300	10	auto
s2	0.320250845	9527.418509	0.826104957	2.21577E+12	221577481.7	0.291303477	0.553516532	0.718615987	120	k-means++	300	10	auto
s2	0.344709296	9522.534545	0.830516807	2.6733E+12	267330413.7	0.353395761	0.580798409	0.736216249	100	k-means++	300	10	auto
s2	0.371366446	9490.914207	0.874330702	5.44488E+12	544487526.1	0.564104283	0.689561533	0.804747426	50	k-means++	300	10	auto
s2	0.355291098	9488.883316	0.923609975	6.50612E+12	650612198.8	0.613232391	0.718993252	0.822895923	42	k-means++	300	10	auto
s2	0.367716095	9488.112345	0.875586494	5.92977E+12	592976637.4	0.607565961	0.704974492	0.811922171	46	k-means++	300	10	auto
s2	0.353195228	9483.02171	0.881803145	5.68098E+12	568098037.4	0.570440997	0.693905164	0.806342831	48	k-means++	300	10	auto
s2	0.335143915	9468.423533	0.836306878	2.43801E+12	243801154.1	0.327673703	0.568422558	0.72863248	110	k-means++	300	10	auto
s2	0.340611054	9456.152594	0.835212841	2.05579E+12	205578804.5	0.305223016	0.549449272	0.717375522	130	k-means++	300	10	auto
s2	0.391912033	9453.076431	0.876293382	6.37517E+12	637516910.7	0.62876207	0.717847284	0.820347284	43	k-means++	300	10	auto
s2	0.36320877	9445.577558	0.900476621	6.09126E+12	609125502.9	0.608809669	0.710311699	0.817303304	45	k-means++	300	10	auto
s2	0.361617274	9436.176211	0.886833031	5.59011E+12	559011086.9	0.563576268	0.691209112	0.805595126	49	k-means++	300	10	auto
s2	0.341882096	9362.953481	0.936753475	6.28667E+12	628666752.9	0.593957227	0.710111677	0.817744336	44	k-means++	300	10	auto
s2	0.574828782	8966.914516	0.57267646	2.48858E+13	2488582521	0.767146924	0.842346265	0.884820518	12	k-means++	300	10	auto
s2	0.542541793	7897.673051	0.608285266	3.07182E+13	3071817277	0.715286802	0.804215647	0.86040116	11	k-means++	300	10	auto
s2	0.513688969	7054.23085	0.658034209	3.76734E+13	3767341033	0.66627436	0.766485793	0.836690825	10	k-means++	300	10	auto
s2	0.495470513	6535.973201	0.702421873	4.50482E+13	4504822813	0.621718437	0.726059629	0.808375458	9	k-means++	300	10	auto
s2	0.45507474	5892.348116	0.74931949	5.58157E+13	5581568530	0.569496093	0.689353479	0.786575079	8	k-means++	300	10	auto
s2	0.453427106	5534.15679	0.843211655	6.75782E+13	6757819028	0.529306108	0.660074381	0.77677499	7	k-means++	300	10	auto
s2	0.435524342	5521.923948	0.8000361	1.1979E+14	11979044583	0.319959806	0.462594565	0.613883608	4	k-means++	300	10	auto
s2	0.431378951	5421.207772	0.869974061	8.04319E+13	8043187124	0.469652135	0.603684946	0.729595264	6	k-means++	300	10	auto
s2	0.427616889	5395.38687	0.870661767	9.71675E+13	9716746586	0.386640963	0.534790563	0.675731065	5	k-means++	300	10	auto
s2	0.417927288	4573.78473	0.855908629	1.82643E+14	18264327637	0.22982369	0.368461937	0.525171949	3	k-means++	300	10	auto
s2	0.417124625	3912.218169	1.036648192	2.89996E+14	28999590102	0.126532208	0.239300205	0.38193953	2	k-means++	300	10	auto
s3	0.497332596	7889.451722	0.644702343	1.68899E+13	1688994804	0.724707667	0.79240054	0.79431779	15	k-means++	300	10	auto
s3	0.482313018	7649.5113	0.696549536	1.62817E+13	1628171086	0.713606425	0.782548445	0.790841488	16	k-means++	300	10	auto
s3	0.470788784	7492.35997	0.717641107	1.5609E+13	1560897254	0.706565828	0.772476609	0.787336094	17	k-means++	300	10	auto
s3	0.478228381	7343.756553	0.663843669	1.94133E+13	1941331107	0.688429352	0.770512594	0.784592519	14	k-means++	300	10	auto
s3	0.457563909	7305.75551	0.784121895	1.50843E+13	1508430558	0.690055876	0.759384374	0.781106313	18	k-means++	300	10	auto
s3	0.44509971	7141.536415	0.805598991	1.45899E+13	1458993763	0.672823749	0.745467243	0.772794947	19	k-means++	300	10	auto
s3	0.434874954	7052.144272	0.803681663	1.40157E+13	1401571865	0.670609672	0.738825908	0.770273706	20	k-means++	300	10	auto
s3	0.469450717	7051.625087	0.687816092	2.17676E+13	2176762386	0.656021921	0.74724755	0.772078447	13	k-means++	300	10	auto
s3	0.428485826	6925.613409	0.846912736	1.35718E+13	1357181995	0.647688014	0.725788102	0.762153647	21	k-means++	300	10	auto
s3	0.419032528	6867.76282	0.853813031	1.30496E+13	1304957634	0.636727739	0.719340547	0.760535779	22	k-means++	300	10	auto
s3	0.458890549	6807.83997	0.669082098	2.44248E+13	2442482994	0.609326796	0.72051385	0.759609138	12	k-means++	300	10	auto
s3	0.420462458	6709.03977	0.864152287	1.27583E+13	1275825192	0.628872042	0.711666265	0.756687891	23	k-means++	300	10	auto
s3	0.456003732	6649.400534	0.691002364	2.72973E+13	2729732576	0.580269238	0.696501359	0.745732443	11	k-means++	300	10	auto
s3	0.421614138	6603.801541	0.830019309	1.24074E+13	1240742955	0.630255596	0.705729356	0.751841919	24	k-means++	300	10	auto
s3	0.394093607	6598.798039	0.910814266	1.19124E+13	1191239115	0.592361531	0.690431034	0.744450131	25	k-means++	300	10	auto
s3	0.466715662	6594.683661	0.708818143	3.0333E+13	3033298191	0.551968002	0.670986555	0.731408997	10	k-means++	300	10	auto
s3	0.399663748	6494.404137	0.893195644	1.16261E+13	1162605287	0.588656313	0.68555713	0.742502142	26	k-means++	300	10	auto
s3	0.38628869	6458.244532	0.927734372	1.12503E+13	1125031348	0.572789284	0.678763215	0.74081913	27	k-means++	300	10	auto
s3	0.382357669	6382.354427	0.922021911	1.09684E+13	1096840446	0.565261083	0.670617477	0.734825408	28	k-means++	300	10	auto
s3	0.378096829	6361.900713	0.9027249	1.06183E+13	1061829560	0.585349527	0.675300487	0.741643751	29	k-means++	300	10	auto
s3	0.374491309	6334.579694	0.886628699	1.03031E+13	1030310769	0.560346955	0.663268378	0.733099797	30	k-means++	300	10	auto
s3	0.362777498	6327.202929	0.902726651	9.97773E+12	997773403	0.548125329	0.658942135	0.73142364	31	k-means++	300	10	auto
s3	0.373280465	6317.541303	0.822164642	6.28339E+12	628339018.2	0.437027156	0.592021194	0.696337971	49	k-means++	300	10	auto
s3	0.371706823	6314.334102	0.820630599	6.15886E+12	615886148.8	0.435773815	0.591993393	0.697938218	50	k-means++	300	10	auto
s3	0.368229819	6268.132534	0.904794796	9.45131E+12	945130786.1	0.537543183	0.650700503	0.727789431	33	k-means++	300	10	auto
s3	0.382247247	6267.601046	0.925518749	9.75144E+12	975143789.2	0.549548817	0.656394977	0.73114701	32	k-means++	300	10	auto
s3	0.372791766	6261.763215	0.84673736	6.90976E+12	690975500.1	0.463132557	0.605599963	0.704876821	45	k-means++	300	10	auto
s3	0.360066773	6239.76491	0.85159697	6.78096E+12	678096204.5	0.452200685	0.600893344	0.701375177	46	k-means++	300	10	auto
s3	0.348840553	6229.077329	0.837604767	6.64616E+12	664616439.2	0.444291176	0.597993855	0.700254644	47	k-means++	300	10	auto
s3	0.355951883	6218.775226	0.897175347	9.24101E+12	924100999.5	0.530185131	0.644124232	0.722818533	34	k-means++	300	10	auto
s3	0.368894319	6202.33816	0.895259063	8.06297E+12	806296955.5	0.49396249	0.624030364	0.713229991	39	k-means++	300	10	auto
s3	0.359817084	6201.767613	0.859507633	7.30455E+12	730454708.3	0.475899153	0.614467442	0.71066356	43	k-means++	300	10	auto
s3	0.379017991	6199.548542	0.809189751	5.21192E+12	521192441	0.39558632	0.567292903	0.683664378	60	k-means++	300	10	auto
s3	0.353219068	6189.229196	0.876981906	7.15027E+12	715027306.3	0.451304037	0.604797956	0.70327215	44	k-means++	300	10	auto
s3	0.36215323	6187.182372	0.889545271	7.49781E+12	749781360	0.470639777	0.613302401	0.708074035	42	k-means++	300	10	auto
s3	0.371135623	6181.841158	0.882097696	7.68961E+12	768960958.6	0.479418184	0.617027528	0.710153331	41	k-means++	300	10	auto
s3	0.355358982	6179.911374	0.901124798	9.02869E+12	902868736.9	0.518089578	0.641164897	0.722395615	35	k-means++	300	10	auto
s3	0.360023729	6179.527607	0.900809331	8.77532E+12	877531811.1	0.508523763	0.635378281	0.719034075	36	k-means++	300	10	auto
s3	0.363998629	6160.84314	0.889567312	7.91065E+12	791065374.3	0.473281368	0.614869094	0.706772678	40	k-means++	300	10	auto
s3	0.356840841	6153.678011	0.875404711	8.34201E+12	834200882.9	0.489666005	0.626262207	0.71467903	38	k-means++	300	10	auto
s3	0.359545269	6151.452953	0.803816954	4.4907E+12	449070216.8	0.361575961	0.550079404	0.674529096	70	k-means++	300	10	auto
s3	0.451023857	6144.990336	0.736373968	3.60489E+13	3604886958	0.52454687	0.645539233	0.717524244	9	k-means++	300	10	auto
s3	0.355085158	6136.112099	0.860285755	6.60274E+12	660274317.8	0.4462162	0.598327631	0.701746993	48	k-means++	300	10	auto
s3	0.329223144	6122.152425	0.813676851	2.39706E+12	239706490	0.238064234	0.478548361	0.634552438	130	k-means++	300	10	auto
s3	0.360655904	6116.220631	0.92147187	8.62165E+12	862164952.1	0.502305719	0.630583708	0.717254211	37	k-means++	300	10	auto
s3	0.345040223	6097.237334	0.817573998	3.95458E+12	395458430.7	0.325260632	0.532811118	0.66540681	80	k-means++	300	10	auto
s3	0.359540249	6078.275838	0.80782368	3.15913E+12	315913201.9	0.295912139	0.510575434	0.653402009	100	k-means++	300	10	auto
s3	0.32014623	6075.968489	0.828527673	3.96829E+12	396828682.6	0.331037619	0.532515159	0.664004648	80	k-means++	300	10	auto
s3	0.335252274	6071.31818	0.806198387	2.62415E+12	262415444	0.256977756	0.488811976	0.640589595	120	k-means++	300	10	auto
s3	0.320063817	6048.537409	0.81997367	2.8796E+12	287959950	0.262602065	0.495680113	0.643720377	110	k-means++	300	10	auto
s3	0.447038816	5918.446942	0.750982353	4.20601E+13	4206006112	0.479400716	0.612150628	0.700805862	8	k-means++	300	10	auto
